timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-08-28,86.68000000,89.00000000,82.38000000,83.25000000,86.68000000,89.00000000,82.38000000,83.25000000,163689.00356000,163689.00356000
2021-08-27,80.12000000,86.90000000,76.75000000,86.72000000,80.12000000,86.90000000,76.75000000,86.72000000,217745.78008000,217745.78008000
2021-08-26,84.44800000,85.67800000,77.24500000,80.10000000,84.44800000,85.67800000,77.24500000,80.10000000,204164.42585000,204164.42585000
2021-08-25,80.02600000,91.73000000,79.60000000,84.44700000,80.02600000,91.73000000,79.60000000,84.44700000,506946.04667000,506946.04667000
2021-08-24,79.69000000,82.73000000,74.20000000,80.04900000,79.69000000,82.73000000,74.20000000,80.04900000,252622.36994000,252622.36994000
2021-08-23,75.03600000,81.24800000,74.95900000,79.76200000,75.03600000,81.24800000,74.95900000,79.76200000,226958.08070000,226958.08070000
2021-08-22,76.99300000,77.95000000,72.12700000,75.17900000,76.99300000,77.95000000,72.12700000,75.17900000,147889.94329000,147889.94329000
2021-08-21,75.34800000,77.90000000,71.08000000,77.04400000,75.34800000,77.90000000,71.08000000,77.04400000,181213.16913000,181213.16913000
2021-08-20,72.52500000,75.63500000,70.89100000,75.31800000,72.52500000,75.63500000,70.89100000,75.31800000,137071.90255000,137071.90255000
2021-08-19,66.97000000,74.14900000,64.40000000,72.52500000,66.97000000,74.14900000,64.40000000,72.52500000,196291.57572000,196291.57572000
2021-08-18,68.89900000,70.11600000,63.33400000,66.87900000,68.89900000,70.11600000,63.33400000,66.87900000,184635.09836000,184635.09836000
2021-08-17,73.26400000,78.66000000,68.32800000,68.74900000,73.26400000,78.66000000,68.32800000,68.74900000,289792.54831000,289792.54831000
2021-08-16,72.70000000,76.33300000,72.09500000,73.19500000,72.70000000,76.33300000,72.09500000,73.19500000,201010.10291000,201010.10291000
2021-08-15,71.91600000,73.99800000,68.60000000,72.70100000,71.91600000,73.99800000,68.60000000,72.70100000,158097.29399000,158097.29399000
2021-08-14,75.47700000,75.75100000,69.61900000,71.86200000,75.47700000,75.75100000,69.61900000,71.86200000,134072.67663000,134072.67663000
2021-08-13,68.22800000,75.71700000,67.34400000,75.44400000,68.22800000,75.71700000,67.34400000,75.44400000,111931.93059000,111931.93059000
2021-08-12,71.39000000,77.00000000,65.79200000,68.14800000,71.39000000,77.00000000,65.79200000,68.14800000,191019.50515000,191019.50515000
2021-08-11,70.71100000,75.28700000,69.86200000,71.43500000,70.71100000,75.28700000,69.86200000,71.43500000,161841.56233000,161841.56233000
2021-08-10,66.40700000,73.99800000,65.19600000,70.58000000,66.40700000,73.99800000,65.19600000,70.58000000,201280.67464000,201280.67464000
2021-08-09,63.04000000,67.30000000,60.75200000,66.36500000,63.04000000,67.30000000,60.75200000,66.36500000,137509.55929000,137509.55929000
2021-08-08,67.40100000,69.59100000,61.84000000,63.00500000,67.40100000,69.59100000,61.84000000,63.00500000,254577.18762000,254577.18762000
