timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-05-27,0.13298000,0.13595000,0.11866000,0.12380000,0.13298000,0.13595000,0.11866000,0.12380000,2659115741.50000000,2659115741.50000000
2021-05-26,0.11260000,0.14120000,0.10960000,0.13306000,0.11260000,0.14120000,0.10960000,0.13306000,4144591085.19999981,4144591085.19999981
2021-05-25,0.11244000,0.12054000,0.10431000,0.11267000,0.11244000,0.12054000,0.10431000,0.11267000,3441286725.90000010,3441286725.90000010
2021-05-24,0.08626000,0.11783000,0.08500000,0.11240000,0.08626000,0.11783000,0.08500000,0.11240000,5282694200.80000019,5282694200.80000019
2021-05-23,0.09953000,0.10564000,0.06560000,0.08638000,0.09953000,0.10564000,0.06560000,0.08638000,6261832023.39999962,6261832023.39999962
2021-05-22,0.10820000,0.11182000,0.09280000,0.09944000,0.10820000,0.11182000,0.09280000,0.09944000,3500176289.00000000,3500176289.00000000
2021-05-21,0.13074000,0.13923000,0.09000000,0.10813000,0.13074000,0.13923000,0.09000000,0.10813000,5337110951.80000019,5337110951.80000019
2021-05-20,0.10533000,0.14600000,0.09000000,0.13077000,0.10533000,0.14600000,0.09000000,0.13077000,5532101820.00000000,5532101820.00000000
2021-05-19,0.16185000,0.16448000,0.05200000,0.10533000,0.16185000,0.16448000,0.05200000,0.10533000,8296040530.80000019,8296040530.80000019
2021-05-18,0.15773000,0.17144000,0.15603000,0.16183000,0.15773000,0.17144000,0.15603000,0.16183000,1913643240.20000005,1913643240.20000005
2021-05-17,0.17652000,0.17752000,0.14888000,0.15775000,0.17652000,0.17752000,0.14888000,0.15775000,2666779589.80000019,2666779589.80000019
2021-05-16,0.17254000,0.19272000,0.16019000,0.17646000,0.17254000,0.19272000,0.16019000,0.17646000,2266154448.19999981,2266154448.19999981
2021-05-15,0.18663000,0.18813000,0.16972000,0.17254000,0.18663000,0.18813000,0.16972000,0.17254000,1506771797.50000000,1506771797.50000000
